69_T3_a5Ppp	819.6004239938896	780.9714798784809	800.7583320414659
69_T3_a5Pdp	749.7464000528265	809.4076580894507	782.8248314967423
69_T3_a5Pdd	722.5237896955737	819.1557697310476	776.3387058205197
69_T3_b5AAP	967.1002806354638	758.5719573273791	723.6852805090798
69_T3_b5AAA	990.5366170366135	766.0736406217794	758.3885275457599
69_T3_b5APp	994.4812644199636	714.1561891021607	729.234882451926
69_T3_b5APd	968.6585275816224	722.8318143788658	727.1209240667573
68_T2_c5ALdp	714.010435610041	868.0306486639162	882.4224122069379
68_T2_c5ALdd	684.7388942519665	883.4838548028301	853.6422887607487
68_T2_c5ALpA	754.9253621667697	871.8352952443611	872.1496695758476
68_T2_c5ALpP	756.606874007977	848.9585116542266	885.2654728500574
68_T2_c5AMPA	709.5958715616205	901.6881926707963	843.6847127487204
68_T2_c5AMPPd	694.057531623207	887.8749561527636	798.223374136762
68_T2_c5AMPPp	708.5952972742771	896.312343912476	805.6282072680664
68_T2_c5AMAd	727.6981093308405	893.129709757386	867.6189368542323
68_T2_c5AMAp	761.4130475412783	881.03557856581	849.0735409841321
68_T2_c5PLApd	702.295077520287	842.972375584222	887.336890114188
68_T2_c5PLApp	711.4410976846168	820.1159976517572	887.5082998424822
68_T2_c5PLAdp	681.41706498855	851.4720679224346	873.6839968094811
68_T2_c5PLAdd	662.912417918602	843.6027945074093	867.9138364097048
68_T2_c5PLPdp	657.4166048890465	816.8468323949875	858.5178919159127
68_T2_c5PLPdd	643.645128823045	818.2969977149057	839.1984200014019
68_T2_c5PLPpp	690.8179291320204	809.8245499254753	878.605988871473
68_T2_c5PLPpd	674.8217477185655	814.6741902262045	869.5966274190238
68_T2_c5PMAdd	628.0654080473549	872.7153418629839	833.3658337924332
68_T2_c5PMAdp	652.9534592078115	869.079104488932	845.481239007057
68_T2_c5PMApd	675.768990083468	884.7932576174513	825.3990083779019
68_T2_c5PMApp	694.945131901852	889.3329276468871	826.339500331457
68_T2_c5PMPpd	606.4456233770785	848.1767935832567	831.3927949819468
68_T2_c5PMPpp	629.6769313353602	832.6432110642548	851.3005325586555
68_T2_c5PMPdd	608.4218575027669	811.7848978982186	802.056750967227
68_T2_c5PMPdp	618.8770180924704	819.9601596453889	829.7682313452958
68_T2_d5MAddp	817.146241850995	791.7396204816869	885.4665500343758
68_T2_d5MAddd	797.2033675402124	781.2518470688215	881.9530142860452
68_T2_d5MAdpp	850.1023548164069	787.5578524621951	892.7366095423863
68_T2_d5MAdpd	830.2532290218059	786.6061625819168	892.3085074821743
68_T2_d5MApd	865.591620164511	800.7950236966819	891.0420257558619
68_T2_d5MAppd	880.4520827783059	827.0538090090162	895.3508733325723
68_T2_d5MAppp	896.6108757130141	825.675083074389	893.7060441625827
68_T2_d5MPPpd	865.6964605024365	781.1791875112305	845.3392553418037
68_T2_d5MPPpp	873.9700960823209	799.8916746423072	859.4282486993467
68_T2_d5MPPdp	862.9748971791208	775.641978620645	869.3268716022811
68_T2_d5MPPdd	850.9838289054067	768.1329357220345	855.0476089503974
68_T2_d5MPAAd	898.1403155841872	850.50311946284	869.0265356276691
68_T2_d5MPAAp	940.0895531819874	854.2733553258626	860.7396704599124
68_T2_d5MPAPp	902.0114896362473	810.2307927831534	873.8602564417926
68_T2_d5MPAPd	888.4496051845225	799.1742234230189	847.0789500755193
68_T2_d5LPddp	901.8116281672109	789.9191028152047	833.6972027467718
68_T2_d5LPddd	909.1590905520993	793.0461670396589	869.3815414604904
68_T2_d5LPdpd	913.5885780056626	780.6352726473108	851.3780733681527
68_T2_d5LPdpp	929.6394199845195	790.6606725107663	837.0770553974671
68_T2_d5LPpdp	925.0255348881889	807.1428263243657	891.2213293458401
68_T2_d5LPpdd	911.5954089605384	817.9854408081502	899.4073178875259
68_T2_d5LPppd	933.6954954397704	796.6007341294916	876.3299481581696
68_T2_d5LPppp	942.139395454045	797.2294093382377	859.6802087693944
68_T2_d5LAppp	932.1154313339276	839.1323716494855	898.6785892750761
68_T2_d5LAppd	913.7753717878059	845.1502724562076	900.5000028553909
68_T2_d5LApdd	886.5063417232122	866.7145281730197	903.4093574421704
68_T2_d5LApdp	901.1584933597093	857.4013794120649	899.2374105111863
68_T2_d5LAddd	837.2203099382205	820.9693411141386	903.0392392699991
68_T2_d5LAddp	856.9150283232677	827.5651975893427	901.8019478561916
68_T2_d5LAdpp	875.7166987505836	856.5543092630862	891.2838901151769
68_T2_d5LAdpd	862.9671747786131	854.4721171706891	899.1402509475495
103_T3_b9d	1121.378961969549	568.9002781202764	662.4179954507132
103_T3_a9dN	1119.9380700465986	615.8103145893267	688.1046058350868
102_T2_c9AAp	1118.9524284689228	727.8708705746853	733.2317639534956
102_T2_c9AAd	1112.1785535925867	746.4020131636664	746.232164322564
102_T2_c9APp	1172.730151159713	666.6680997200717	704.1279148307931
102_T2_c9APd	1169.6297294810213	696.064316865569	709.6551442948447
102_T2_c9PAP	1188.646407630103	614.8695144896087	684.323688881
102_T2_c9PAA	1205.1661839480028	640.5039354319589	690.6101800810009
102_T2_c9PPP	1162.9517103217117	638.0123014157831	698.9953395726358
102_T2_c9PPA	1182.632729772392	646.8324733417232	694.1715770803611
102_T2_d9Pdp	1123.2042351455075	666.5625992982107	730.0414064442967
102_T2_d9Pdd	1101.2031758568764	687.8116333562798	731.234368136415
102_T2_d9Ppp	1144.4036486563498	619.3034800749338	694.5120491271033
102_T2_d9Ppd	1131.519232695769	647.2169368363991	708.6882300577415
102_T2_d9ApA	1154.0354393067819	682.6730150705343	734.1106923148317
102_T2_d9ApP	1143.563949681196	671.28923716473	710.2206234394476
102_T2_d9Add	1119.370949691466	713.2805460084953	758.5807581537277
102_T2_d9Adp	1137.0201604079707	689.9129561507382	746.2276817943051
96_T3_a8Apd	1079.2770799059365	659.6762348016161	714.7062950770817
96_T3_a8App	1101.8712678449629	644.2420721750569	708.096473059125
96_T3_a8Add	1046.750732840752	710.6728144296318	757.0998272645618
96_T3_a8Adp	1070.2777689319569	682.7358167067455	740.4845292349335
96_T3_a8PpS	1099.2256314387591	614.4326859999103	689.9030289061682
96_T3_a8Pdp	1069.365457310477	634.76756876124	714.0777879482289
96_T3_a8Pdd	1041.3922412968327	671.7945756141567	714.9252949250407
96_T3_b8Ad	1074.2118386794768	608.1250562550146	692.0563190896697
96_T3_b8App	1096.085653927289	564.8671424039023	693.6576792219527
96_T3_b8Apd	1071.4942181420888	581.047207211964	699.3115454111519
78_T2_d6Addp	736.9242432717238	803.1629754126815	869.4008393171835
78_T2_d6Addd	717.6054628991491	795.8578009579384	866.2135285988182
78_T2_d6Adpd	752.2694174495496	792.6987934461843	879.0671857491373
78_T2_d6Adpp	773.7819222062109	784.9005077728657	885.5717202990498
78_T2_d6Appp	951.6318968830292	867.2042115164272	894.0197635707848
78_T2_d6Appd	921.4904849799556	871.0167910405153	892.0286319011433
78_T2_d6Apdd	836.7443531671532	844.1839390725394	892.8239743952718
78_T2_d6Apdp	841.8329637815524	871.7427825644781	897.1943305221837
78_T2_d6PAdp	961.8023445382743	817.0065682907982	891.0767103438133
78_T2_d6PAdd	944.4844564115714	829.2481352791161	892.916435490757
78_T2_d6PAppd	959.5321063476202	748.8321465795686	885.2371243510805
78_T2_d6PAppp	993.6233270001177	764.2375447776916	876.7012299779985
78_T2_d6PApdp	950.8562342627245	762.9873378819893	877.4883571018829
78_T2_d6PApdd	944.3165956526511	779.5110271028184	877.4453393602562
78_T2_d6PPpdp	953.7581077219613	750.3423106699502	835.2090069803154
78_T2_d6PPpdd	945.2754922262875	743.3323328622847	821.0852692021158
78_T2_d6PPppd	965.0367491852699	722.8511258503993	847.5416411102119
78_T2_d6PPppp	975.0048786161343	720.9576441708101	830.5092454993523
78_T2_d6PPddp	941.1637170945155	770.6465912326967	840.4390329814046
78_T2_d6PPddd	935.8572757980126	785.901471762274	821.6412004632909
78_T2_d6PPdpp	951.4717721653311	744.1157653226796	858.3427671488789
78_T2_d6PPdpd	938.3530871607645	746.9426878964191	847.0217845153894
78_T2_c6Ppdpp	1020.2902151388797	824.7672752908572	865.0797504262688
78_T2_c6Ppdpd	1004.8116899203725	837.3347838440986	874.0599303050947
78_T2_c6Ppddd	969.9275590761484	853.0704310836718	886.2394892058966
78_T2_c6Ppddp	991.3632218635589	845.1415915143871	885.8402842622216
78_T2_c6Pppd	1018.3069988903119	824.7435706408384	849.7037655912425
78_T2_c6Ppppp	1035.1909788325543	831.3184729975596	808.615225308754
78_T2_c6Ppppd	1020.8141737337666	816.8395915148842	815.2090314139562
78_T2_c6Pdpp	815.1917401073147	821.9617856172579	890.2298221450857
78_T2_c6Pdpd	789.8074801216485	812.6066540605984	887.215265977429
78_T2_c6Pddd	733.2483071022862	833.78452998241	886.6634212964086
78_T2_c6Pddp	761.9625266258811	819.6615915151783	889.5278470612981
78_T2_c6Appd	948.3431236970845	892.9098969342772	881.0228265732771
78_T2_c6Appp	968.4964484409297	882.8392184925999	870.9524071730389
78_T2_c6Apdp	919.6885242083547	896.9906033868258	887.7555516781853
78_T2_c6Apdd	893.494352479185	892.035140093514	879.3866700352407
78_T2_c6Adpd	854.8135117984318	889.6663929154282	888.4235851884465
78_T2_c6Adpp	876.5760186980932	893.262877262573	885.0000570746108
78_T2_c6Addp	840.9597642633697	845.4137978905045	873.1049469859895
78_T2_c6Addd	797.7650261187135	840.1939436934522	883.7112669936425
42_T2_c3PAdd	802.607321541805	930.3812949124118	827.0138183442875
42_T2_c3PAdpp	838.6731309322438	934.9510278699261	828.4488501188971
42_T2_c3PAdpd	817.140832577142	934.3013973906427	838.79528257176
42_T2_c3PApp	891.9767495895112	937.4784475634517	838.3908039259461
42_T2_c3PApdd	855.8038843670163	921.9223349687575	852.328784168964
42_T2_c3PApdp	862.4299951208889	936.4117162061425	837.5073395340345
42_T2_c3PPpA	814.670264655367	916.9017204767865	854.5921300649084
42_T2_c3PPpP	829.1883340009273	889.4504757361497	863.3955951146137
42_T2_c3PPdP	817.9651554218647	874.2997544988689	819.5777329915574
42_T2_c3PPdAP	807.9427497951996	897.8992503308857	819.6821687155674
42_T2_c3PPdAA	790.4150826521845	908.920175293067	833.5884903751083
42_T2_c3ATdp	911.073342076214	900.9283567041873	865.5878665301524
42_T2_c3ATdd	888.458480694128	912.8187185633537	863.2120736807129
42_T2_c3ATpd	940.8656156986957	909.522011423019	844.7536172292711
42_T2_c3ATpp	952.6533801807403	896.3927319410619	857.6743763386639
42_T2_c3ABpB	960.6049064557592	909.3113115573843	773.402186627996
42_T2_c3ABpTB	964.4010213505644	911.6897327093484	793.0706197212268
42_T2_c3ABpTT	956.2629912383552	918.4587185286597	826.659866496882
42_T2_c3ABdd	912.942572291898	917.059715655686	847.4372380686755
42_T2_c3ABdp	952.3007036441549	919.2388555435357	842.3338540419502
42_T2_d3LMApp	814.2981617158839	928.5555163430445	799.3256616392854
42_T2_d3LMApd	793.4012389922409	920.9586805141403	790.4105222807666
42_T2_d3LMAdP	799.8136676567256	891.3694059330293	804.7331439424405
42_T2_d3LMAdA	788.7048208029651	908.3968821808755	805.8275630877986
42_T2_d3LMPpp	742.2415565803345	899.5648606328967	818.6930166813894
42_T2_d3LMPpd	722.050923449289	876.9846248749575	818.7977334757165
42_T2_d3LMPdd	727.9518996053689	863.4516160549731	852.4088934471987
42_T2_d3LMPdp	723.169702134898	875.5848306236539	838.2011805819983
42_T2_d3LLddT	622.7317892217226	849.0273959368519	764.5261055842103
42_T2_d3LLddB	632.9813419316106	863.1711057314031	789.4753583412057
42_T2_d3LLdpp	660.1026093891485	874.8695220592342	775.6766303627071
42_T2_d3LLdpd	640.8056539207217	867.531925683528	771.2178026246723
42_T2_d3LLpBB	653.8113976715247	850.0211251276089	837.2964155388719
42_T2_d3LLpBT	641.4560643072157	844.5573915346085	822.0516813336341
42_T2_d3LLpTT	634.5413766211545	834.9373949789485	801.8124300199079
42_T2_d3LLpTB	634.8527287672018	815.1688646276756	782.6379870212281
42_T2_d3MLdddd	833.4432889828718	921.556819428368	801.9452647743012
42_T2_d3MLdddp	845.4927673949336	936.8980742024364	803.5390351370881
42_T2_d3MLddp	873.4694673813719	912.5518842925718	833.7735512998631
42_T2_d3MLdpp	861.4324682036872	928.8187407975029	796.0976552954949
42_T2_d3MLpdp	868.9614279236368	925.017397929269	774.0385597491718
42_T2_d3MLpdd	877.9061063484377	903.8122913343411	810.7931182193254
42_T2_d3MLppp	894.7361203364468	933.1894339055573	797.5780781577961
42_T2_d3MLppd	871.1133089061578	898.3115061755936	784.7179266310947
87_T2_b7Pdp	1106.4355271017648	795.4893031924445	783.9176730381265
87_T2_b7Pdd	1088.4687143846493	809.0067721127398	787.0933144835058
ID350862	1116.6382391263523	792.3517844140247	771.1312347633454
ID351009	1139.0805527675116	777.9464725522677	778.1378578878772
56_T3_b4ATdp	864.6126839570115	830.5107797321198	763.837825166224
56_T3_b4ATdd	850.5404717862077	851.8365451687397	769.7602541264959
56_T3_b4ATpd	890.7632331617525	805.5136693023443	767.7075427680562
56_T3_b4ATpp	928.8258437388183	802.0943068551226	778.1808693726622
56_T3_b4ABAP	951.3289751318086	793.8586746172035	733.5138793570428
56_T3_b4ABAA	943.0348696564029	795.9151210303876	749.2801591898187
56_T3_b4ABPA	935.9418264117181	779.2321028797438	729.8157626411576
56_T3_b4ABPP	937.197460406422	748.3937912343868	726.5547731384363
56_T3_a4ATdp	653.4339370721561	828.4481653098021	765.8818845772428
56_T3_a4ATdd	651.8225385291634	840.5443000473025	750.443420467951
56_T3_a4ATpp	691.9947069127641	849.489028402033	756.6959926970429
56_T3_a4ATpd	668.0455284080817	848.7495631660328	759.1753333152969
56_T3_a4ABpd	709.7019122573652	869.5592005528863	786.0977462177177
56_T3_a4ABpp	728.5498084488586	858.5980541524588	789.0087196596922
56_T3_a4ABdp	715.3184413668091	844.41879425524	771.9267839935212
56_T3_a4ABdd	695.7193825357922	860.3122697240717	780.5021353012694
56_T3_a4Pddp	747.9152842896688	843.3072183459338	786.2304452427276
56_T3_a4Pddd	734.8089036890278	845.4505086217808	763.9881607011986
56_T3_a4Pdpp	795.0572869445577	804.7563238082237	808.8015710715142
56_T3_a4Pdpd	771.8701097730808	812.8444715696262	806.5955467892395
56_T3_a4Ppd	827.5962595373319	805.8589448462433	795.9880000533572
77_T2_b6Ppdp	1046.4039743951892	859.3117327778189	805.9969951647386
77_T2_b6Ppdd	1022.8108713544424	878.0844039013102	814.9915747263244
77_T2_b6Pppp	1077.0760037046837	820.2471790317793	795.9182752124444
77_T2_b6Pppd	1056.7332362338516	844.0075222615338	790.6288846363096
77_T2_b6Pdd	976.602189567242	889.8126208679257	841.643075807085
77_T2_b6Pdp	991.8783018838888	874.0087911697179	823.9686490443834
54_T2_b4PPdP	979.2092750365935	888.8848225916837	774.182814049598
54_T2_b4PPdA	957.8191706857071	933.9359765253225	766.5836814893395
54_T2_b4PPpP	998.2116877613544	906.9570537011041	779.2756334808173
54_T2_b4PPpA	978.4514076836715	918.1663960243474	763.9102563685543
43_T3_a3PdpA	826.8632534294909	844.2235564510115	759.0302139821345
43_T3_a3PdpP	830.1003401391713	832.0848066386684	772.3732126720946
43_T3_a3PddA	836.5334699994479	838.0137178484506	790.7147728719564
43_T3_a3PddP	813.5420589469466	819.5414548942581	805.1418174861816
43_T3_a3Ppdd	823.0656684227177	890.9222950215762	762.8334224571064
43_T3_a3Ppdp	835.9479867160453	903.6826008609455	768.3140481206024
43_T3_a3Pppp	866.253449587143	892.4562165782695	753.85052074742
43_T3_a3Pppd	850.206337134967	900.4719739239474	763.6788051045465
43_T3_a3ApPA	818.9060005881627	874.3165946733823	789.4627773887704
43_T3_a3ApPP	823.3950560700084	857.8087358164369	789.9783488389548
43_T3_a3ApAP	802.9868255925761	876.2030619691811	768.5873218827553
43_T3_a3ApAA	803.3407441487363	896.2696325014966	769.2270151209101
43_T3_a3Adp	774.3331240086904	843.0763570733011	789.1625140401055
43_T3_a3Add	750.7054171199208	875.5554086651422	783.9382859922645
43_T3_b3Appd	911.632917748333	827.3323851088688	777.8353899074312
43_T3_b3Appp	936.8983128680732	818.782076790839	777.9817886708769
43_T3_b3Apdp	883.6533974941111	841.056062605034	781.4101735685944
43_T3_b3Apdd	870.5186417633886	857.0380341596357	752.4481172125519
43_T3_b3Addp	918.2499902444202	815.3619640486844	719.9179944598144
43_T3_b3Addd	908.3271443894049	794.4012276037901	719.0016761576966
43_T3_b3Adpp	929.6518215895218	820.4479788062273	762.7076034253827
43_T3_b3Adpd	920.9787374157064	818.6864398048508	735.4517142360695
55_T2_d4MddTp	661.6787225618361	800.1514197320707	791.5346135890333
55_T2_d4MddTd	642.3636220699493	811.0600559061713	817.1085769486546
55_T2_d4Mdpd	688.7594644074062	840.79752395165	845.3840153776894
55_T2_d4Mdpp	717.083681666322	837.8107605688758	857.6214766398015
55_T2_d4Mppd	689.0924667475148	817.933853295307	793.1217414842639
55_T2_d4Mppp	703.0931766918974	827.6805422772258	817.4195078600306
55_T2_d4MpdA	677.3634247784976	828.4417630937764	841.2837247423914
55_T2_d4MpdP	662.2246196003375	799.507017309863	826.5699966029538
55_T2_d4Lpppp	839.3629668065216	766.3850341517735	846.5577549636522
55_T2_d4Lpppd	827.0445687109004	774.0997427086754	859.7013804979529
55_T2_d4Lppdd	798.4942697823469	774.3610290474584	845.0414250128739
55_T2_d4Lppdp	811.5627124921425	771.9457707599947	848.56008325966
55_T2_d4Lpddp	749.5932977440409	776.5066780143296	834.9179826242405
55_T2_d4Lpddd	732.66051383639	780.3079044990111	840.1348286998957
55_T2_d4Lpdpd	763.9815332491667	774.5731441595617	852.9661777214822
55_T2_d4Lpdpp	781.4069077637153	776.6013809563091	844.2176887848649
55_T2_d4LddAd	736.0695745112844	820.4826238281375	842.7161110239692
55_T2_d4LddAp	759.8931152954776	818.7949807270162	850.8000972463595
55_T2_d4LddPp	702.2917694681474	792.9197782951061	805.6451697477027
55_T2_d4Ldpdd	679.4271847516275	797.4262459977481	841.4965872222319
55_T2_d4Ldpdp	688.633380363374	797.8263273976903	820.7545531191994
55_T2_d4Ldppp	711.7132463617797	784.8646204515451	836.5773439635943
55_T2_d4Ldppd	696.3991972682715	810.3794025776804	853.2192017093641
55_T2_c4ApdT	851.5088818272407	868.4249702355974	858.4668031825427
55_T2_c4ApdB	844.9977320595435	856.0383904368305	807.2162405361839
55_T2_c4Appd	843.5569428036144	912.5245523813666	871.6517824362252
55_T2_c4Appp	871.924787152642	903.8658553173265	866.454215042895
55_T2_c4Adpd	770.5867586809023	856.1123108300989	845.1522046680963
55_T2_c4Adpp	789.3054854942695	847.9040992975688	863.1173733470698
55_T2_c4Addd	838.9253826509018	842.2933697714639	852.149660409469
55_T2_c4Addp	849.710458052283	844.7577626667348	832.0136890173078
55_T2_c4PddAd	735.2564103192706	904.7048648994527	840.4920364911482
55_T2_c4PddAp	756.430156472881	899.5211812508944	835.2864208652892
55_T2_c4PddPd	754.2536181740368	886.9858022974579	815.5745687019755
55_T2_c4PddPp	759.46748536786	870.2339156359385	829.0712151617536
55_T2_c4Pdppp	826.584978194603	834.0549348294583	835.6459075471931
55_T2_c4Pdppd	798.7824512685274	837.1105668396876	829.2648455168642
55_T2_c4Pdpdp	787.305309708946	850.3108067678166	833.732050697492
55_T2_c4Pdpdd	774.3321393449489	863.271066837922	820.9531165740731
55_T2_c4Ppdpd	608.7668068016358	868.113636346116	809.7202554718126
55_T2_c4Ppdpp	628.2636864650119	881.8554512286865	807.3265294409189
55_T2_c4PpddA	604.9948678074138	851.6371052055943	808.2976430452261
55_T2_c4PpddP	608.5522334788659	835.5297161524911	818.0801220660697
55_T2_c4PppAp	664.2930245432037	880.3483839877888	819.753182833799
55_T2_c4PppAd	645.9740698306783	884.9419805331449	819.5451903233735
55_T2_c4PppPd	675.8778303809779	876.1742156016605	788.3091160339058
55_T2_c4PppPp	686.6095478981547	865.2888856941642	805.0534017591648
95_T2_d8pNA	1087.0806841106883	715.9378068569482	751.893888382707
95_T2_d8pNP	1078.3214138636322	750.4254192153434	752.8600762396755
95_T2_d8ddTB	1019.9714884134297	764.0776548083628	836.7238983884774
95_T2_d8ddTT	1017.2907444696722	777.2214383640589	862.6881215889545
95_T2_d8ddB	1010.0124344874006	793.7356229015888	828.0123388535566
95_T2_d8dppp	1047.2722583587704	766.6390875834571	777.0330065079302
95_T2_d8dppd	1042.6189770676192	780.0068032460058	798.2493969769059
95_T2_d8dpdp	1028.2643063495655	796.2213635948699	795.2452300761393
95_T2_d8dpdd	1015.3635042537727	796.8264647928526	802.4324690758219
95_T2_c8pdp	1177.1772011794014	704.585569204382	731.3717762261783
95_T2_c8pdd	1161.4234830361308	709.4881433568387	748.8254989176227
95_T2_c8pp	1218.2475137972585	664.2733639922295	701.3489193584394
95_T2_c8dppp	1142.7319565343978	720.1622144417247	764.8667809980474
95_T2_c8dppd	1145.7568886228235	751.2641777117448	774.8196342622159
95_T2_c8dpdA	1124.29282012669	751.283627922041	776.9466696322736
95_T2_c8dpdP	1104.3442011562668	737.5273494552771	771.9425510298072
95_T2_c8dddd	1049.8587970533251	807.02324449769	783.1712791348472
95_T2_c8dddp	1066.4195399111268	786.448693976373	785.3601916707275
95_T2_c8ddpd	1086.533809236945	775.1822540253725	785.8099936155176
95_T2_c8ddpp	1097.0959645447022	756.7358183109857	782.8853829555101
89_T3_a7Pdd	987.3993784109898	738.4290036130553	775.5917359119527
89_T3_a7Pdp	1006.0323674296999	733.4788546783083	749.5864181014542
89_T3_a7Ppp	1025.4559892406082	691.3326586891277	724.331789928799
89_T3_a7Ppd	1015.5488581932724	716.4957330675932	731.8009015868194
89_T3_a7Adpp	981.3239588317363	731.3130084498381	809.127122831674
89_T3_a7Adpd	952.1490779339395	732.7056306747025	803.4980362940285
89_T3_a7Addp	933.8302159292721	749.3165055916236	805.4425196369435
89_T3_a7Addd	919.4898702471785	763.8560712107238	806.8424886997813
89_T3_a7Appd	1028.0048212691072	745.1634496132139	779.7430663553922
89_T3_a7Appp	1036.039591190697	742.8790518230351	757.567281217985
89_T3_a7Apdd	998.9165089061944	748.25505698498	801.0301646144048
89_T3_a7Apdp	1013.7842946391319	753.5478069928436	790.1898260763791
89_T3_b7AAd	1021.7402561655799	662.6551780523895	724.7566937654653
89_T3_b7AAp	1038.8669480708122	640.2659709894054	712.1471907592797
89_T3_b7APd	1011.6967386771427	637.1105478061107	716.431128924205
89_T3_b7APp	1042.585622163947	612.0267175355928	707.6737212518763
94_T2_b8P	1161.9403663937303	740.9000994076201	755.0092353192351
